place,title,time,pay,date
경기 수원시,  메가마트 판도라 수원삼성센트럴파크점[농심그룹 메가마트] 드럭스토어 판도라 수원센트럴파크점 파트사원 모집스크랩요약보기새창보기,08:30~20:00,"시급8,720",19시간전
울산 전체,  (주)메가마트 언양점메가마트 언양점 수산 파트 모집스크랩요약보기새창보기,08:30~17:00,"시급8,800",20시간전
경기 수원시,  카페마운틴(오나함)삼성전자(수원) 사업장 내 커피숍 바리스타 채용스크랩요약보기새창보기,시간협의,"시급8,720",22시간전
경기 수원시,"  (주)메가마트삼성전자(수원) 매장 직원 채용 (1명, 월급 184만원)스크랩요약보기새창보기",07:30~16:00,"월급1,840,000",04/04
서울 송파구,  메가마트후레쉬마켓방이점메가마트 방이점 파트사원 모집스크랩요약보기새창보기,시간협의,"시급8,720",03/21
