place,title,time,pay,date
"['서울\xa0중구', '서울\xa0서초구', '서울\xa0동대문', '서울\xa0동대문', '서울\xa0중구', '서울\xa0관악구']","[' 호텔신라', ' 호텔신라', ' (주)호텔신라', ' 호텔신라', ' 호텔신라', ' 호텔신라']","['09:00~18:00', '11:00~20:00', '시간협의', '09:00~18:00', '09:00~18:00', '09:00~18:00']","['월급1,800,000', '건별1,000', '월급1,822,480', '월급1,822,480', '월급1,822,480', '월급1,822,480']","['1시간전', '7시간전', '04/01', '03/27', '03/27', '03/27']"
