place,title,time,pay,date
"['서울\xa0중구', '서울\xa0영등포', '서울\xa0영등포', '경기\xa0성남시', '서울\xa0영등포']","[' 더플레이스 .', ' 씨제이푸드빌 더스테이크하우스 여의도', ' CJ 푸드빌 더플레이스', ' 더플레이스 오리 CGV', ' CJ푸드빌 더플레이스']","['시간협의', '13:00~22:00', '12:30~21:00', '시간협의', '시간협의']","['시급8,720', '시급8,720', '시급8,720', '시급8,720', '시급8,720']","['19분전', '4시간전', '4시간전', '4시간전', '10시간전']"
